video_id,trending_date,title,channel_title,category_id,category_name,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Country,likes_prop,dislikes_prop,like_ratio
b4vrWrFX_Xs,2017-11-25,Das neue pattydoo Nähstudio | Verlosung als Dankeschön!,pattydoo,26, Howto & Style,2017-11-24T14:17:35.000Z,17792,1759,29,1211,False,False,False,DE,0.9837807606263982,0.01621923937360179,60.6551724137931
b5Mhywy-7sA,2017-11-19,15 DIY FOURNITURES SCOLAIRES BIZARRES ! 15  BLAGUES À FAIRE EN COURS !,Troom Troom FR,26, Howto & Style,2017-11-17T13:00:03.000Z,481479,9724,418,622,False,False,False,FR,0.9587852494577006,0.04121475054229935,23.263157894736842
b5lVvfyOPjM,2017-11-30,Rich Chigga Schools Sean Evans on Indonesian Food | Sean in the Wild,First We Feast,26, Howto & Style,2017-11-28T16:00:02.000Z,531816,20846,292,2013,False,False,False,CA,0.9861860157063109,0.01381398429368909,71.39041095890411
b8YuEzi9Gw8,2017-12-25,يومياتي في فصل الشتاء،الثلج قتلنا،حضرت بانكيك بالسميد وشوبة ساخنة تخفيضات رأس السنة بكندا...,Malak World - عالم ملاك,26, Howto & Style,2017-12-24T09:21:50.000Z,59109,4772,173,448,False,False,False,FR,0.9650151668351871,0.03498483316481294,27.583815028901736
bGXjWHR4Wcs,2017-12-27,Gravy-Stuffed Mashed Potatoes (Duchesse),Tasty,26, Howto & Style,2017-12-26T17:00:28.000Z,124412,4485,179,261,False,False,False,CA,0.9616209262435678,0.03837907375643225,25.05586592178771
bJuHXEyw55A,2017-12-20,"GENIALE WEIHNACHTSHACKS, die jeder kennen sollte 🎄 | Geschenke einpacken & Co. | SNUKIEFUL",Snukieful,26, Howto & Style,2017-12-19T14:30:01.000Z,47492,4229,51,189,False,False,False,DE,0.9880841121495327,0.01191588785046729,82.92156862745098
bMepPNSE-xI,2017-12-02,PRANK : Maxime Tabart piège Bilal Hassani et Gloomy Sarah!,AwesomenessTV France,26, Howto & Style,2017-12-01T16:01:04.000Z,18800,2013,45,147,False,False,False,FR,0.978134110787172,0.021865889212827987,44.733333333333334
bPJ3Xm5c5Lg,2017-11-19,WHAT ‘S ON MY IPHONE X ?! | Bilal Hassani et Sparkdise,AwesomenessTV France,26, Howto & Style,2017-11-17T16:38:33.000Z,151283,6669,463,310,False,False,False,FR,0.9350813236118901,0.06491867638810993,14.40388768898488
bRCe938C3rU,2017-12-01,10 ASTUCES POUR LES CHEVEUX ET COIFFURES QUE  LES FILLES DOIVENT CONNAÎTRE,Troom Troom FR,26, Howto & Style,2017-11-30T13:00:03.000Z,110003,5212,146,473,False,False,False,FR,0.9727510265024263,0.02724897349757372,35.6986301369863
bS_Zr-Hu4Mw,2018-01-05,Blonde to Black Hair with Grav3yardgirl,Guy Tang,26, Howto & Style,2018-01-01T19:47:17.000Z,1012514,28334,1308,1792,False,False,False,USA,0.9558734228459618,0.04412657715403819,21.662079510703364
bWSefopjz_A,2017-12-27,WHAT I GOT FOR CHRISTMAS 2017!,Sierra Furtado,26, Howto & Style,2017-12-25T23:36:17.000Z,378156,20972,375,451,False,False,False,CA,0.9824331287768773,0.017566871223122688,55.925333333333334
bXRPHwdDnCA,2017-12-18,24 OBJETS À FABRIQUER PLUTÔT QU'À ACHETER,BRICO SYMPA,26, Howto & Style,2017-12-17T14:29:18.000Z,11509,303,15,32,False,False,False,FR,0.9528301886792453,0.04716981132075472,20.2
bZpzptqND5c,2017-12-18,Repas de NOËL 100% végétalien ! | Sweet December Vegan,Les astuces de Margaux,26, Howto & Style,2017-12-17T08:30:00.000Z,12533,1256,18,95,False,False,False,FR,0.9858712715855573,0.0141287284144427,69.77777777777777
b_6QqyKAluQ,2017-11-20,Wir basteln FÜR EUCH Adventskalender | Florian Mennen,Florian Mennen,26, Howto & Style,2017-11-19T15:00:02.000Z,13302,2147,17,242,False,False,False,DE,0.9921441774491682,0.007855822550831794,126.29411764705883
bbWFas1fJVE,2017-11-17,8 BLAGUES DE SLIME AMUSANTES / LA GUERRE DES BLAGUES,Troom Troom FR,26, Howto & Style,2017-11-16T13:00:05.000Z,301902,6644,313,717,False,False,False,FR,0.9550093431076614,0.04499065689233865,21.226837060702877
bk6LAjxU2bs,2017-12-11,8 ASTUCES DE BRICOLAGE ET IDÉES POUR L'ÉCOLE,Troom Troom FR,26, Howto & Style,2017-12-10T13:00:05.000Z,228775,7077,205,830,False,False,False,FR,0.9718483932985443,0.028151606701455643,34.5219512195122
bkwLxcfcKTY,2017-12-07,PEACH MACARONS - The Scran Line,The Scran Line,26, Howto & Style,2017-11-27T14:39:18.000Z,54054,2627,75,253,False,False,False,GB,0.9722427831236121,0.02775721687638786,35.026666666666664
bkwLxcfcKTY,2017-12-02,PEACH MACARONS - The Scran Line,The Scran Line,26, Howto & Style,2017-11-27T14:39:18.000Z,49313,2466,74,291,False,False,False,USA,0.9708661417322835,0.029133858267716535,33.32432432432432
bmQI4-UXxOA,2017-11-20,HAUL d'automne 🍂 ┆TRY ON ┆📍LONDON,THE WORLD OF SISTERS,26, Howto & Style,2017-11-19T08:00:04.000Z,33913,1884,32,82,False,False,False,FR,0.9832985386221295,0.016701461377870562,58.875
bqbWMgkvedI,2017-12-06,Decorating Our Christmas Tree & Princess Dress | Vlogmas Days 3 & 4,Tanya Burr,26, Howto & Style,2017-12-05T15:30:02.000Z,141543,5659,142,234,False,False,False,CA,0.9755214618169281,0.024478538183071885,39.852112676056336
bqbWMgkvedI,2017-12-06,Decorating Our Christmas Tree & Princess Dress | Vlogmas Days 3 & 4,Tanya Burr,26, Howto & Style,2017-12-05T15:30:02.000Z,141543,5659,142,234,False,False,False,DE,0.9755214618169281,0.024478538183071885,39.852112676056336
bqbWMgkvedI,2017-12-11,Decorating Our Christmas Tree & Princess Dress | Vlogmas Days 3 & 4,Tanya Burr,26, Howto & Style,2017-12-05T15:30:02.000Z,303174,9607,245,170,False,False,False,USA,0.9751319529029638,0.024868047097036133,39.21224489795918
bvhBIsmzhwE,2017-12-14,17 Weird Ways To Sneak Makeup Into Class / Back To School Pranks,Troom Troom,26, Howto & Style,2017-12-10T15:00:02.000Z,10733868,59008,9693,5682,False,False,False,CA,0.8589103506499177,0.14108964935008225,6.087692148973486
bvhBIsmzhwE,2017-12-13,17 Weird Ways To Sneak Makeup Into Class / Back To School Pranks,Troom Troom,26, Howto & Style,2017-12-10T15:00:02.000Z,9869675,54664,8751,5236,False,False,False,DE,0.8620042576677442,0.13799574233225578,6.246600388527026
bvhBIsmzhwE,2017-12-12,17 Weird Ways To Sneak Makeup Into Class / Back To School Pranks,Troom Troom,26, Howto & Style,2017-12-10T15:00:02.000Z,8354444,48656,7321,4741,False,False,False,FR,0.8692141415224109,0.130785858477589,6.64608660019123
bx543CItRMI,2017-11-18,Bonnet Caprice au crochet super chaud splendide,Lidia Crochet Tricot,26, Howto & Style,2017-11-17T14:20:31.000Z,7398,385,4,20,False,False,False,FR,0.9897172236503856,0.010282776349614395,96.25
c8DogLWrs90,2017-11-26,Earthquake Preparedness Kit,BuzzFeed Nifty,26, Howto & Style,2017-11-20T18:00:13.000Z,43651,1411,49,148,False,False,False,USA,0.9664383561643836,0.03356164383561644,28.79591836734694
cFzOvoPugmA,2017-12-16,Les coulisses de la Make Up Squad : Live 4 Noel !,Sananas,26, Howto & Style,2017-12-15T17:00:05.000Z,30271,2099,109,0,True,False,False,FR,0.9506340579710145,0.049365942028985504,19.256880733944953
cJfmOvj2vr8,2017-12-19,10 Zutaten Challenge  | mit Florian Mennen,Klein aber Lecker,26, Howto & Style,2017-12-18T15:00:04.000Z,16246,1161,7,52,False,False,False,DE,0.9940068493150684,0.0059931506849315065,165.85714285714286
cM0yqHA7rzI,2017-12-19,Slow Hands 🖐️ Slow Whispers 🖐️ ASMR,Gentle Whispering ASMR,26, Howto & Style,2017-12-18T01:16:19.000Z,311947,11042,199,1510,False,False,False,CA,0.9822969486700471,0.01770305132995285,55.48743718592965
cMXkHpoISPY,2017-12-20,Tutoriel: Maquillage de fêtes #2,Audrey Marshmaloo,26, Howto & Style,2017-12-19T11:30:00.000Z,5882,596,21,76,False,False,False,FR,0.965964343598055,0.03403565640194489,28.38095238095238
cOZa0SpqANg,2018-01-05,Bye 2017,Jenn Im,26, Howto & Style,2017-12-31T17:51:27.000Z,253481,25030,142,1946,False,False,False,USA,0.9943588113777213,0.005641188622278723,176.26760563380282
cQtYcpRGGIY,2018-01-03,Honey Butter Smashed Potato 🎄Asian at Home Holiday Special Recipe🎄,Seonkyoung Longest,26, Howto & Style,2017-12-22T22:51:17.000Z,134436,6563,137,348,False,False,False,USA,0.9795522388059702,0.02044776119402985,47.90510948905109
cSfq9rGihLI,2017-12-13,"EMILY AWARDS: Best Bronzers, Blushes, Highlights & More 2017",emilynoel83,26, Howto & Style,2017-12-12T19:09:45.000Z,50109,5051,45,573,False,False,False,CA,0.9911695447409733,0.008830455259026688,112.24444444444444
cb8FO3YkbC4,2017-12-08,Comment nettoyer votre corps des parasites et optimiser votre poids - France 365,FRANCE 365,26, Howto & Style,2017-12-07T18:13:45.000Z,2833,82,9,1,False,False,False,FR,0.9010989010989011,0.0989010989010989,9.11111111111111
cbxF8ogICjM,2017-11-30,New Makeup  🔪 ORGANIZE AND DECLUTTER MY MAKEUP COLLECTION! 😏,Shaaanxo,26, Howto & Style,2017-11-29T03:49:28.000Z,142970,8479,108,1184,False,False,False,CA,0.9874228484919064,0.01257715150809363,78.50925925925925
ciGuACIC_gY,2017-11-16,Nouvelle Lune en Scorpion 18 11 2017 - Quand la façade se fissure...La réaction du collectif,TAPPSYKARMA,26, Howto & Style,2017-11-15T18:07:52.000Z,3014,163,4,35,False,False,False,FR,0.9760479041916168,0.023952095808383235,40.75
cidSEXW_Lr8,2017-12-18,Nähanleitung für ein Raglanshirt mit raffiniertem Wickel-Ausschnitt,pattydoo,26, Howto & Style,2017-12-17T08:21:06.000Z,8569,734,11,26,False,False,False,DE,0.9852348993288591,0.01476510067114094,66.72727272727273
cigfDmZQVlI,2017-12-28,My Bullet Journal Setup 2018,AmandaRachLee,26, Howto & Style,2017-12-27T04:09:04.000Z,169011,12973,51,747,False,False,False,CA,0.9960841523341524,0.003915847665847666,254.37254901960785
cigfDmZQVlI,2017-12-28,My Bullet Journal Setup 2018,AmandaRachLee,26, Howto & Style,2017-12-27T04:09:04.000Z,169011,12973,51,747,False,False,False,DE,0.9960841523341524,0.003915847665847666,254.37254901960785
culm1VBg-ss,2017-11-16,UNEXPECTED LOVE,Clémentine M.,26, Howto & Style,2017-11-15T17:00:02.000Z,30623,6699,61,1087,False,False,False,FR,0.9909763313609468,0.009023668639053255,109.81967213114754
cvP97t_xq8k,2018-01-05,Pose de lace frontal ON FLEEK by GABHY KiiNG  / BEAUTY FOREVER HAIR,Envy deladyd,26, Howto & Style,2018-01-04T16:35:41.000Z,8215,560,15,63,False,False,False,FR,0.9739130434782609,0.02608695652173913,37.333333333333336
cyhU06cXfeU,2017-11-27,10 Ways to Tell If You're OBSESSED with Christmas!! Alisha Marie,AlishaMarie,26, Howto & Style,2017-11-19T19:28:53.000Z,1456636,93590,895,15339,False,False,False,USA,0.9905275969730645,0.009472403026935493,104.56983240223464
d27gMMzPwmk,2018-01-03,AVIS DE MENUISIER - LES ESSENCES DE BOIS - LES FEUILLUS 2/2,Olivier Verdier,26, Howto & Style,2018-01-02T17:11:03.000Z,2692,446,4,179,False,False,False,FR,0.9911111111111112,0.008888888888888889,111.5
d5MmZBtHXnY,2017-12-31,❥ 705 - ROOM TOUR AVANT-APRÈS DE LA SDB ! 👏,Milababychou,26, Howto & Style,2017-12-30T08:00:05.000Z,104679,9333,83,474,False,False,False,FR,0.9911852166525064,0.008814783347493627,112.44578313253012
d5U_RavCqLw,2017-12-16,Vivre avec un chien ft. Marley Ltr !,Emy LTR,26, Howto & Style,2017-12-14T17:00:34.000Z,241329,30615,150,1307,False,False,False,FR,0.9951243295953194,0.0048756704046806435,204.1
dCFCpgrq7HE,2017-12-07,London's Best Sushi?!,SORTEDfood,26, Howto & Style,2017-12-06T16:00:03.000Z,74084,3836,53,401,False,False,False,CA,0.9863718179480586,0.013628182051941374,72.37735849056604
dCFCpgrq7HE,2017-12-07,London's Best Sushi?!,SORTEDfood,26, Howto & Style,2017-12-06T16:00:03.000Z,74084,3836,53,401,False,False,False,DE,0.9863718179480586,0.013628182051941374,72.37735849056604
dDAtNTxFxpY,2017-11-24,DIY - DECORATIONS DE NOËL,Femme2decoTV,26, Howto & Style,2017-11-23T16:26:52.000Z,2817,160,1,17,False,False,False,FR,0.9937888198757764,0.006211180124223602,160.0
dR10LRByhRc,2017-12-20,99 CENT HOLIDAY SHOPPING ADVENTURE!,Amber Scholl,26, Howto & Style,2017-12-15T02:18:49.000Z,287677,14261,536,1028,False,False,False,USA,0.9637764411705075,0.036223558829492464,26.60634328358209
dRlElYrJwcI,2017-11-30,Tannenbäume – Adventsbacken / Geschenkidee,Sallys Welt,26, Howto & Style,2017-11-29T10:00:04.000Z,75698,3708,112,236,False,False,False,DE,0.9706806282722513,0.02931937172774869,33.107142857142854
dSJWUMRo51Y,2017-12-30,Kameruner Krapfen Rezept | Gekrempelte Neujahrs Berliner backen - Silvester,Beas Rezepte und Ideen,26, Howto & Style,2017-12-29T15:21:34.000Z,6573,411,6,87,False,False,False,DE,0.9856115107913669,0.014388489208633094,68.5
dYXaxeJBj5k,2017-12-10,Life-Changing Gift Wrapping Hacks,"But First, Coffee",26, Howto & Style,2017-12-03T23:00:03.000Z,2503011,108077,1605,1338,False,False,False,USA,0.9853667876223993,0.0146332123776007,67.33769470404984
dagV8TyKq0E,2017-12-20,Copper Smokey Eye & Bold Lips | Makeup Tutorial,KathleenLights,26, Howto & Style,2017-12-18T22:00:01.000Z,274332,21085,100,1306,False,False,False,CA,0.9952796790181733,0.004720320981826764,210.85
dcZY7uG-mn4,2017-12-02,5 Tips To Help Your Dog In A Disaster,BuzzFeed Nifty,26, Howto & Style,2017-11-28T18:00:27.000Z,21416,660,13,38,False,False,False,USA,0.9806835066864784,0.019316493313521546,50.76923076923077
ddxAw57Y0H8,2017-11-29,Culte du Mardi 28 Novembre 2017 de La Porte Ouverte,La Porte Ouverte,26, Howto & Style,2017-11-28T21:12:58.000Z,1583,55,1,0,False,False,False,FR,0.9821428571428571,0.017857142857142856,55.0
deJCEUFeehI,2018-01-03,Rainbow Oil Slick Hair Transformation That We Love | Short Cuts | Refinery29,Refinery29,26, Howto & Style,2018-01-02T16:00:06.000Z,35862,964,137,75,False,False,False,USA,0.8755676657584015,0.12443233424159855,7.036496350364963
deYc2HagDMw,2017-12-30,Pleine Lune du 2 Janvier 2018 - Axe Cancer Capricorne - Un pas vers le Renouveau,TAPPSYKARMA,26, Howto & Style,2017-12-28T21:09:49.000Z,6943,281,8,55,False,False,False,FR,0.972318339100346,0.02768166089965398,35.125
df6tkZDkgo0,2017-11-20,CRASH TEST : machine à crêpes,Alexandre Calvez,26, Howto & Style,2017-11-19T18:00:14.000Z,283969,16131,504,1881,False,False,False,CA,0.969702434625789,0.030297565374211,32.00595238095238
df6tkZDkgo0,2017-11-22,CRASH TEST : machine à crêpes,Alexandre Calvez,26, Howto & Style,2017-11-19T18:00:14.000Z,488314,22041,978,2678,False,False,False,FR,0.95751335852991,0.042486641470089924,22.53680981595092
dfJ5idhxiIU,2017-11-30,Marktcheck checkt ALDI - die XXL-Version,marktcheck,26, Howto & Style,2017-11-28T19:30:01.000Z,16388,306,26,84,False,False,False,DE,0.9216867469879518,0.0783132530120482,11.76923076923077
dl7-C_xLaI8,2017-12-24,Comment faire du slime Sans Colle - Glitter Slime,SLIME Amis,26, Howto & Style,2017-12-22T14:01:48.000Z,121611,1177,122,142,False,False,False,FR,0.9060816012317167,0.0939183987682833,9.647540983606557
dnA3Cd5xG5A,2017-11-17,How Maybelline Mascara Is Made | How Stuff Is Made | Refinery29,Refinery29,26, Howto & Style,2017-11-15T16:00:03.000Z,22383,921,26,78,False,False,False,USA,0.9725448785638859,0.027455121436114043,35.42307692307692
dpeDxEb9yeg,2017-11-25,Restaurant Vs. Homemade Chicken Parm Pizza,Tasty,26, Howto & Style,2017-11-17T23:00:04.000Z,560687,17049,411,854,False,False,False,USA,0.9764604810996563,0.023539518900343642,41.481751824817515
dq5gKycTs_Y,2018-01-05,MOST DISAPPOINTING MAKEUP OF 2017!,Manny Mua,26, Howto & Style,2018-01-04T02:00:06.000Z,811391,42281,557,5235,False,False,False,CA,0.9869975255614174,0.013002474438582566,75.9084380610413
dqr-AT5HvyM,2018-01-04,HOW TO BUILD A SMART ARDUINO CAT FEEDER,Mom Will Be Proud,26, Howto & Style,2017-12-25T16:26:52.000Z,28484,334,23,21,False,False,False,USA,0.9355742296918768,0.06442577030812324,14.521739130434783
dr5hoZw97iM,2017-12-15,Relaxing Slime ASMR - Lipstick Slime SATISFAISANT😍🔥,Ody Milani - Mode et Beauté,26, Howto & Style,2017-12-14T16:44:48.000Z,9586,691,33,163,False,False,False,FR,0.9544198895027625,0.04558011049723757,20.939393939393938
du4cj0zdCW4,2017-12-28,5 PALETTES I'VE GIVEN UP ON,Jessica Braun | JAMbeauty89,26, Howto & Style,2017-12-27T16:00:03.000Z,46518,4027,60,439,False,False,False,CA,0.9853193051137754,0.014680694886224614,67.11666666666666
duRDizP0gHQ,2017-11-19,Bob Saget Hiccups Uncontrollably While Eating Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-11-16T16:00:05.000Z,926121,39732,700,5527,False,False,False,CA,0.9826869806094183,0.01731301939058172,56.76
duRDizP0gHQ,2017-11-21,Bob Saget Hiccups Uncontrollably While Eating Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-11-16T16:00:05.000Z,1043202,42380,768,5825,False,False,False,USA,0.9822007972559562,0.017799202744043757,55.182291666666664
e-iPRBu54TQ,2018-01-02,Reste Challenge | Verkatert kochen | Florian Mennen,Florian Mennen,26, Howto & Style,2018-01-01T13:00:07.000Z,20432,1616,18,103,False,False,False,DE,0.988984088127295,0.011015911872705019,89.77777777777777
e4MCm9pNAR8,2017-12-19,Welche positiven Eigenschaften Apfelessig für deine Füße hat!,Gesundheitsblatt,26, Howto & Style,2017-12-18T17:00:07.000Z,6807,660,6,13,False,False,False,DE,0.990990990990991,0.009009009009009009,110.0
e71HEKdOEVQ,2017-12-21,8 DIY ESSBARE WEIHNACHTSDEKORATION / WEIHNACHTS STREICHE!,Troom Troom De,26, Howto & Style,2017-12-19T13:00:03.000Z,160742,4326,153,332,False,False,False,DE,0.9658405894172807,0.03415941058271936,28.274509803921568
eGziBrIvUPk,2018-01-03,ASMR Français - Relaxation ~ Tag 100 questions que personne ne pose Whispering & Triggers,Jessy Relaxation ASMR,26, Howto & Style,2018-01-02T19:31:24.000Z,7591,639,9,292,False,False,False,FR,0.9861111111111112,0.013888888888888888,71.0
eLjvTBOQzTs,2017-12-09,❅ Recette de Bûche de Noël Chocolat Orange ❅,JustInCooking,26, Howto & Style,2017-12-08T16:52:48.000Z,8769,989,9,164,False,False,False,FR,0.9909819639278558,0.009018036072144289,109.88888888888889
eMMj-PWU_BA,2017-11-18,[ UNE BOITE DESIGN EN BOIS ET EN OR ! ] PROJET N°18 (Part.2),L'instant des copeaux,26, Howto & Style,2017-11-17T16:48:07.000Z,2855,231,11,42,False,False,False,FR,0.9545454545454546,0.045454545454545456,21.0
eO-I_veCtIs,2017-11-17,10 psychologische Tricks mit denen du Gewicht verlieren wirst,Generation Sonnenschein,26, Howto & Style,2017-11-16T16:30:01.000Z,6204,350,11,54,False,False,False,DE,0.9695290858725761,0.030470914127423823,31.818181818181817
ePjl8SjCYnY,2017-12-24,"ON DEBALLE NOS CADEAUX EN AVANCE | Théo Gordy, DazzlingDrew, PL Cloutier et Sparkdise",AwesomenessTV France,26, Howto & Style,2017-12-23T15:59:42.000Z,20136,1529,60,61,False,False,False,FR,0.9622404027690371,0.03775959723096287,25.483333333333334
eRphuaJ9iJ8,2018-01-05,My Highs & Lows of 2017 | Ingrid Nilsen,Ingrid Nilsen,26, Howto & Style,2018-01-01T20:30:00.000Z,106000,3590,192,265,False,False,False,USA,0.9492332099418297,0.05076679005817028,18.697916666666668
eT4vwFr4fhU,2017-11-29,Cookies ou BISCUITS VITRAUX : BONS & BEAUX pour la DECO de Noël,Hervé Cuisine,26, Howto & Style,2017-11-28T07:23:16.000Z,11893,891,15,80,False,False,False,FR,0.9834437086092715,0.016556291390728478,59.4
ecCjoMFSIZA,2017-11-14,6 Kitchen Gadgets That'll BLOW YOUR MIND. Maybe.,SORTEDfood,26, Howto & Style,2017-11-12T16:00:04.000Z,140099,6140,130,428,False,False,False,CA,0.9792663476874003,0.02073365231259968,47.23076923076923
eebTLgBN1PA,2017-11-27,❅ Recette de Boules de Noël Chocolat Framboise ❅,JustInCooking,26, Howto & Style,2017-11-26T14:30:01.000Z,7326,890,6,191,False,False,False,FR,0.9933035714285714,0.006696428571428571,148.33333333333334
ejlD0Sg-8ig,2018-01-05,THIS HAS TO STOP! INSTAGRAM TRENDS I HATED IN 2017 AND NEED TO DIE,Patricia Bright,26, Howto & Style,2017-12-29T22:11:30.000Z,979676,57795,1606,6197,False,False,False,GB,0.972963418124274,0.027036581875726,35.98692403486924
ejlD0Sg-8ig,2018-01-05,THIS HAS TO STOP! INSTAGRAM TRENDS I HATED IN 2017 AND NEED TO DIE,Patricia Bright,26, Howto & Style,2017-12-29T22:11:30.000Z,979676,57795,1606,6197,False,False,False,USA,0.972963418124274,0.027036581875726,35.98692403486924
ekfZXD8PHRE,2018-01-03,18 ASTUCES QUI CHANGERONT TA VIE POUR TOUJOURS,BRICO SYMPA,26, Howto & Style,2018-01-02T16:00:02.000Z,6125,153,17,33,False,False,False,FR,0.9,0.1,9.0
enZeUmyDNnc,2017-12-25,KITCHEN REVEAL + HOME HAUL,ilikeweylie,26, Howto & Style,2017-12-23T22:56:49.000Z,94416,5231,42,313,False,False,False,CA,0.9920348947468235,0.00796510525317656,124.54761904761905
etGykHAiOJk,2017-12-16,Die 10 Gesündesten Gemüsesorten der Welt!,Gesundheitsblatt,26, Howto & Style,2017-12-15T17:00:03.000Z,9140,749,6,17,False,False,False,DE,0.9920529801324504,0.007947019867549669,124.83333333333333
exYLX9xGoyo,2017-12-09,PRINCESS PEACH CAKE - SUPER MARIO - NERDY NUMMIES,Rosanna Pansino,26, Howto & Style,2017-11-28T14:58:28.000Z,705232,31549,298,5489,False,False,False,GB,0.9906427606995949,0.009357239300405062,105.86912751677852
exYLX9xGoyo,2017-12-05,PRINCESS PEACH CAKE - SUPER MARIO - NERDY NUMMIES,Rosanna Pansino,26, Howto & Style,2017-11-28T14:58:28.000Z,652798,30378,284,5377,False,False,False,USA,0.990737720957537,0.009262279042462983,106.96478873239437
